Rank,Full Journal Title,JCR Abbreviated Title,Journal Impact Factor,Immediacy Index
39,BEHAVIORAL AND BRAIN SCIENCES,BEHAV BRAIN SCI,17.462,3.5
41,Cell Metabolism,CELL METAB,17.148,2.772
42,JOURNAL OF CLINICAL INVESTIGATION,J CLIN INVEST,16.915,2.984
43,BULLETIN OF THE AMERICAN MUSEUM OF NATURAL HISTORY,B AM MUS NAT HIST,16.385,1.167
44,ACCOUNTS OF CHEMICAL RESEARCH,ACCOUNTS CHEM RES,16.214,1.736
45,ARCHIVES OF GENERAL PSYCHIATRY,ARCH GEN PSYCHIAT,15.976,1.811
45,ARCHIVES OF GENERAL PSYCHIATRY,ARCH GEN PSYCHIAT,15.976,1.811
47,CLINICAL MICROBIOLOGY REVIEWS,CLIN MICROBIOL REV,15.764,2.387
48,JOURNAL OF THE NATIONAL CANCER INSTITUTE,J NATL CANCER I,15.678,3.566
49,NATURE NEUROSCIENCE,NAT NEUROSCI,15.664,2.98
50,JOURNAL OF EXPERIMENTAL MEDICINE,J EXP MED,15.612,2.861
51,ANNALS OF INTERNAL MEDICINE,ANN INTERN MED,15.516,4.056
52,JOURNAL OF CLINICAL ONCOLOGY,J CLIN ONCOL,15.484,3.571
53,NATURE METHODS,NAT METHODS,15.478,2.865
54,TRENDS IN BIOCHEMICAL SCIENCES,TRENDS BIOCHEM SCI,14.994,2.5
55,NATURE REVIEWS MICROBIOLOGY,NAT REV MICROBIOL,14.959,2.577
56,Nature Nanotechnology,NAT NANOTECHNOL,14.917,3.453
57,TRENDS IN ECOLOGY & EVOLUTION,TRENDS ECOL EVOL,14.797,1.596
58,GENES & DEVELOPMENT,GENE DEV,14.795,2.389
59,Nature Physics,NAT PHYS,14.677,4.364
60,MICROBIOLOGY AND MOLECULAR BIOLOGY REVIEWS,MICROBIOL MOL BIOL R,14.629,1.375
61,MATERIALS SCIENCE & ENGINEERING R-REPORTS,MAT SCI ENG R,14.4,0.167
62,ANNUAL REVIEW OF MICROBIOLOGY,ANNU REV MICROBIOL,14.362,0.63
63,Nature Chemical Biology,NAT CHEM BIOL,13.683,3.691
64,TRENDS IN CELL BIOLOGY,TRENDS CELL BIOL,13.527,2.403
65,PLOS BIOLOGY,PLOS BIOL,13.501,2.855
66,CURRENT OPINION IN CELL BIOLOGY,CURR OPIN CELL BIOL,13.444,1.667
67,ANNUAL REVIEW OF MEDICINE,ANNU REV MED,13.415,2.879
68,NEURON,NEURON,13.41,2.906
69,ANNUAL REVIEW OF PSYCHOLOGY,ANNU REV PSYCHOL,13.4,3.583
69,ANNUAL REVIEW OF PSYCHOLOGY,ANNU REV PSYCHOL,13.4,3.583
71,MOLECULAR CELL,MOL CELL,13.156,3.01
72,CHEMICAL SOCIETY REVIEWS,CHEM SOC REV,13.082,3.406
73,ANNUAL REVIEW OF NUCLEAR AND PARTICLE SCIENCE,ANNU REV NUCL PART S,12.885,0.6
74,PROGRESS IN POLYMER SCIENCE,PROG POLYM SCI,12.809,2.698
75,CIRCULATION,CIRCULATION,12.755,2.646
76,PLOS MEDICINE,PLOS MED,12.601,2.705
77,TRENDS IN NEUROSCIENCES,TRENDS NEUROSCI,12.479,1.737
78,DEVELOPMENTAL CELL,DEV CELL,12.436,3.037
79,LANCET ONCOLOGY,LANCET ONCOL,12.247,2.301
80,LANCET INFECTIOUS DISEASES,LANCET INFECT DIS,12.058,2.785
81,ALDRICHIMICA ACTA,ALDRICHIM ACTA,11.929,4.625
82,SURFACE SCIENCE REPORTS,SURF SCI REP,11.923,1.25
83,CYTOKINE & GROWTH FACTOR REVIEWS,CYTOKINE GROWTH F R,11.816,0.784
84,GASTROENTEROLOGY,GASTROENTEROLOGY,11.673,2.595
85,ANNUAL REVIEW OF BIOMEDICAL ENGINEERING,ANNU REV BIOMED ENG,11.567,0.684
86,REPORTS ON PROGRESS IN PHYSICS,REP PROG PHYS,11.366,1.553
87,GENOME RESEARCH,GENOME RES,11.224,1.858
88,PROGRESS IN LIPID RESEARCH,PROG LIPID RES,11.194,0.938
89,AMERICAN JOURNAL OF HUMAN GENETICS,AM J HUM GENET,11.092,2.311
90,NATURE STRUCTURAL & MOLECULAR BIOLOGY,NAT STRUCT MOL BIOL,11.085,3.025
91,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,J AM COLL CARDIOL,11.054,2.474
92,PSYCHOLOGICAL BULLETIN,PSYCHOL BULL,10.905,1.841
92,PSYCHOLOGICAL BULLETIN,PSYCHOL BULL,10.905,1.841
94,MOLECULAR PSYCHIATRY,MOL PSYCHIATR,10.9,1.91
95,BLOOD,BLOOD,10.896,2.458
95,MASS SPECTROMETRY REVIEWS,MASS SPECTROM REV,10.896,2.486
97,ANNUAL REVIEW OF PHYTOPATHOLOGY,ANNU REV PHYTOPATHOL,10.778,0.353
98,HEPATOLOGY,HEPATOLOGY,10.734,1.685
99,ANNUAL REVIEW OF GENOMICS AND HUMAN GENETICS,ANNU REV GENOM HUM G,10.722,0.688
100,ANNUAL REVIEW OF ENTOMOLOGY,ANNU REV ENTOMOL,10.68,2.727
101,CURRENT BIOLOGY,CURR BIOL,10.539,2.407
102,IMMUNOLOGICAL REVIEWS,IMMUNOL REV,10.536,1.5
103,PROGRESS IN NEUROBIOLOGY,PROG NEUROBIOL,10.467,0.927
104,ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS,ANNU REV ECOL EVOL S,10.34,0.242
105,LANCET NEUROLOGY,LANCET NEUROL,10.169,2.938
106,CURRENT OPINION IN GENETICS & DEVELOPMENT,CURR OPIN GENET DEV,10.15,1.436
106,CURRENT OPINION IN STRUCTURAL BIOLOGY,CURR OPIN STRUC BIOL,10.15,0.802
108,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,ANGEW CHEM INT EDIT,10.031,2.271
109,GUT,GUT,10.015,1.808
110,Molecular Systems Biology,MOL SYST BIOL,9.954,1.651
111,TRENDS IN GENETICS,TRENDS GENET,9.729,1.657
112,BRITISH MEDICAL JOURNAL,BRIT MED J,9.723,6.21
113,CIRCULATION RESEARCH,CIRC RES,9.721,2.152
114,PLANT CELL,PLANT CELL,9.653,1.579
115,NANO LETTERS,NANO LETT,9.627,1.599
116,TRENDS IN PHARMACOLOGICAL SCIENCES,TRENDS PHARMACOL SCI,9.61,1.489
117,JOURNAL OF CELL BIOLOGY,J CELL BIOL,9.598,1.854
117,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,P NATL ACAD SCI USA,9.598,1.724
119,ADVANCES IN PHYSICS,ADV PHYS,9.571,5.636
120,TRENDS IN IMMUNOLOGY,TRENDS IMMUNOL,9.48,1.4
121,ANNUAL REVIEW OF FLUID MECHANICS,ANNU REV FLUID MECH,9.471,2.471
122,ANNUAL REVIEW OF PHYSICAL CHEMISTRY,ANNU REV PHYS CHEM,9.439,3.296
123,MOLECULAR & CELLULAR PROTEOMICS,MOL CELL PROTEOMICS,9.425,1.589
124,TRENDS IN COGNITIVE SCIENCES,TRENDS COGN SCI,9.389,1.513
124,TRENDS IN COGNITIVE SCIENCES,TRENDS COGN SCI,9.389,1.513
126,PLoS Pathogens,PLOS PATHOG,9.336,1.406
127,CURRENT OPINION IN IMMUNOLOGY,CURR OPIN IMMUNOL,9.325,1.929
128,FEMS MICROBIOLOGY REVIEWS,FEMS MICROBIOL REV,9.25,1
129,CURRENT OPINION IN PLANT BIOLOGY,CURR OPIN PLANT BIOL,9.189,0.854
130,AMERICAN JOURNAL OF PSYCHIATRY,AM J PSYCHIAT,9.127,1.963
130,AMERICAN JOURNAL OF PSYCHIATRY,AM J PSYCHIAT,9.127,1.963
132,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,AM J RESP CRIT CARE,9.074,2.492
133,TRENDS IN PLANT SCIENCE,TRENDS PLANT SCI,8.995,0.962
134,ANNUAL REVIEW OF PUBLIC HEALTH,ANNU REV PUBL HEALTH,8.978,0.955
134,ANNUAL REVIEW OF PUBLIC HEALTH,ANNU REV PUBL HEALTH,8.978,0.955
136,CURRENT OPINION IN NEUROBIOLOGY,CURR OPIN NEUROBIOL,8.958,1.115
137,CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY,CRIT REV BIOCHEM MOL,8.933,0.857
138,BIOLOGICAL REVIEWS,BIOL REV,8.833,0.593
139,ANNALS OF NEUROLOGY,ANN NEUROL,8.813,1.679
140,SYSTEMATIC BIOLOGY,SYSTEMATIC BIOL,8.802,0.676
141,PLoS Genetics,PLOS GENET,8.721,1.569
142,ANNUAL REVIEW OF NUTRITION,ANNU REV NUTR,8.689,0.636
143,EMBO JOURNAL,EMBO J,8.662,2.086
144,BRAIN,BRAIN,8.568,1.526
144,COORDINATION CHEMISTRY REVIEWS,COORDIN CHEM REV,8.568,2.421
146,BIOLOGICAL PSYCHIATRY,BIOL PSYCHIAT,8.456,1.523
147,ARCHIVES OF INTERNAL MEDICINE,ARCH INTERN MED,8.391,1.734
148,DIABETES,DIABETES,8.261,1.528
149,CELL DEATH AND DIFFERENTIATION,CELL DEATH DIFFER,8.254,2.075
150,ADVANCED DRUG DELIVERY REVIEWS,ADV DRUG DELIVER REV,8.224,0.433
151,Nature Clinical Practice Oncology,NAT CLIN PRACT ONCOL,8.217,1.294
152,ECOLOGY LETTERS,ECOL LETT,8.204,1.346
153,ADVANCED MATERIALS,ADV MATER,8.191,0.814
154,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS,NEUROSCI BIOBEHAV R,8.147,0.975
155,INTERNATIONAL REVIEWS IN PHYSICAL CHEMISTRY,INT REV PHYS CHEM,8.121,1.167
156,ECOLOGICAL MONOGRAPHS,ECOL MONOGR,8.117,0.75
157,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,J ALLERGY CLIN IMMUN,8.115,1.849
158,CLINICAL PHARMACOLOGY & THERAPEUTICS,CLIN PHARMACOL THER,8.033,1.85
159,PHARMACOLOGY & THERAPEUTICS,PHARMACOL THERAPEUT,7.968,1.297
160,EUROPEAN HEART JOURNAL,EUR HEART J,7.924,1.758
161,ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,ASTROPHYS J SUPPL S,7.898,6.721
162,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,J AM CHEM SOC,7.885,1.397
163,DIABETES CARE,DIABETES CARE,7.851,1.377
164,Obesity Reviews,OBES REV,7.821,0.924
165,HUMAN MOLECULAR GENETICS,HUM MOL GENET,7.806,1.1
166,PSYCHOLOGICAL REVIEW,PSYCHOL REV,7.803,2.351
166,PSYCHOLOGICAL REVIEW,PSYCHOL REV,7.803,2.351
168,ANNUAL REVIEW OF EARTH AND PLANETARY SCIENCES,ANNU REV EARTH PL SC,7.732,0.917
169,PROGRESS IN RETINAL AND EYE RESEARCH,PROG RETIN EYE RES,7.725,0.923
170,ARTHRITIS AND RHEUMATISM,ARTH RHEUM/AR C RES,7.677,1.035
171,CANCER RESEARCH,CANCER RES,7.672,1.131
172,ADVANCES IN CATALYSIS,ADV CATAL,7.667,Not Available
172,NATURAL PRODUCT REPORTS,NAT PROD REP,7.667,1.672
174,CURRENT OPINION IN MICROBIOLOGY,CURR OPIN MICROBIOL,7.654,1.121
175,TRENDS IN MICROBIOLOGY,TRENDS MICROBIOL,7.618,0.974
176,TRENDS IN BIOTECHNOLOGY,TRENDS BIOTECHNOL,7.61,0.846
177,CURRENT OPINION IN CHEMICAL BIOLOGY,CURR OPIN CHEM BIOL,7.588,0.988
178,QUARTERLY REVIEWS OF BIOPHYSICS,Q REV BIOPHYS,7.556,0.333
179,STEM CELLS,STEM CELLS,7.531,1.331
180,ADVANCES IN CANCER RESEARCH,ADV CANCER RES,7.524,1.118
181,SEMINARS IN CANCER BIOLOGY,SEMIN CANCER BIOL,7.51,0.898
182,ADVANCED FUNCTIONAL MATERIALS,ADV FUNCT MATER,7.496,0.683
183,JOURNAL OF NEUROSCIENCE,J NEUROSCI,7.49,1.129
184,EMBO REPORTS,EMBO REP,7.45,1.53
185,ANNALS OF SURGERY,ANN SURG,7.446,0.867
186,MOLECULAR ASPECTS OF MEDICINE,MOL ASPECTS MED,7.386,1.3
187,CURRENT OPINION IN BIOTECHNOLOGY,CURR OPIN BIOTECH,7.37,0.803
188,ADVANCES IN INSECT PHYSIOLOGY,ADV INSECT PHYSIOL,7.333,1.25
189,DEVELOPMENT,DEVELOPMENT,7.293,1.462
190,BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,BBA-REV CANCER,7.264,2.741
190,MEDICINAL RESEARCH REVIEWS,MED RES REV,7.264,1.467
192,HUMAN REPRODUCTION UPDATE,HUM REPROD UPDATE,7.257,1.319
193,TRENDS IN MOLECULAR MEDICINE,TRENDS MOL MED,7.244,1.984
194,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,ARTERIOSCL THROM VAS,7.221,1.544
195,TRENDS IN ENDOCRINOLOGY AND METABOLISM,TRENDS ENDOCRIN MET,7.195,0.915
196,HYPERTENSION,HYPERTENSION,7.194,1.824
197,REVIEWS IN MEDICAL VIROLOGY,REV MED VIROL,7.174,1.174
198,JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,J AM SOC NEPHROL,7.111,1.504
199,CANADIAN MEDICAL ASSOCIATION JOURNAL,CAN MED ASSOC J,7.067,3.053
200,SEMINARS IN IMMUNOLOGY,SEMIN IMMUNOL,7,1.543
201,AMERICAN PSYCHOLOGIST,AM PSYCHOL,6.967,2.25
202,NUCLEIC ACIDS RESEARCH,NUCLEIC ACIDS RES,6.954,1.589
202,PHYSIOLOGY,PHYSIOLOGY,6.954,0.744
204,PHYSICAL REVIEW LETTERS,PHYS REV LETT,6.944,1.645
205,LEUKEMIA,LEUKEMIA,6.924,2.036
206,REVIEWS OF GEOPHYSICS,REV GEOPHYS,6.9,0.72
207,JOURNAL OF CELLULAR AND MOLECULAR MEDICINE,J CELL MOL MED,6.807,0.408
208,FASEB JOURNAL,FASEB J,6.791,1.361
209,DRUG DISCOVERY TODAY,DRUG DISCOV TODAY,6.761,1.123
210,PLANT JOURNAL,PLANT J,6.751,1.193
211,CLINICAL INFECTIOUS DISEASES,CLIN INFECT DIS,6.75,2.391
212,ADVANCES IN EXPERIMENTAL SOCIAL PSYCHOLOGY,ADV EXP SOC PSYCHOL,6.667,0.429
213,JOURNAL OF HEPATOLOGY,J HEPATOL,6.642,1.944
214,AMERICAN JOURNAL OF CLINICAL NUTRITION,AM J CLIN NUTR,6.603,1.058
215,GENOME BIOLOGY,GENOME BIOL,6.589,0.985
216,TRAFFIC,TRAFFIC,6.533,0.98
217,PROGRESS IN SURFACE SCIENCE,PROG SURF SCI,6.522,1.188
218,CEREBRAL CORTEX,CEREB CORTEX,6.519,1.392
219,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,SEMIN CELL DEV BIOL,6.482,0.761
220,FRONTIERS IN NEUROENDOCRINOLOGY,FRONT NEUROENDOCRIN,6.481,0.5
221,BRAIN RESEARCH REVIEWS,BRAIN RES REV,6.477,0.79
222,ONCOGENE,ONCOGENE,6.44,1.444
223,MOLECULAR BIOLOGY AND EVOLUTION,MOL BIOL EVOL,6.438,1.54
224,DRUG RESISTANCE UPDATES,DRUG RESIST UPDATE,6.435,0.867
225,AMERICAN JOURNAL OF TRANSPLANTATION,AM J TRANSPLANT,6.423,1.398
226,MOLECULAR AND CELLULAR BIOLOGY,MOL CELL BIOL,6.42,1.307
227,ANNALS OF THE RHEUMATIC DISEASES,ANN RHEUM DIS,6.411,1.6
228,Small,SMALL,6.408,1.033
229,ASTROPHYSICAL JOURNAL,ASTROPHYS J,6.405,1.724
230,TOPICS IN CURRENT CHEMISTRY,TOP CURR CHEM,6.394,0.7
231,CURRENT OPINION IN PHARMACOLOGY,CURR OPIN PHARMACOL,6.39,0.978
232,JOURNAL OF CELL SCIENCE,J CELL SCI,6.383,0.964
233,PLANT PHYSIOLOGY,PLANT PHYSIOL,6.367,1.114
234,AGEING RESEARCH REVIEWS,AGEING RES REV,6.365,0.5
235,CATALYSIS REVIEWS-SCIENCE AND ENGINEERING,CATAL REV,6.333,0
236,STROKE,STROKE,6.296,1.249
237,CRITICAL CARE MEDICINE,CRIT CARE MED,6.283,1.947
238,HUMAN MUTATION,HUM MUTAT,6.273,1.615
239,ADVANCES IN IMMUNOLOGY,ADV IMMUNOL,6.264,0.5
240,BIOMATERIALS,BIOMATERIALS,6.262,1.1
241,CLINICAL CANCER RESEARCH,CLIN CANCER RES,6.25,0.984
242,PLoS Computational Biology,PLOS COMPUT BIOL,6.236,1.128
243,THORAX,THORAX,6.226,1.542
244,Journal of Sexual Medicine,J SEX MED,6.199,1.357
245,CURRENT OPINION IN LIPIDOLOGY,CURR OPIN LIPIDOL,6.194,1
246,NEUROPSYCHOPHARMACOLOGY,NEUROPSYCHOPHARMACOL,6.157,1.536
247,HUMAN BRAIN MAPPING,HUM BRAIN MAPP,6.151,0.868
248,CARDIOVASCULAR RESEARCH,CARDIOVASC RES,6.127,1.453
249,AMERICAN JOURNAL OF GASTROENTEROLOGY,AM J GASTROENTEROL,6.101,0.994
250,JOURNAL OF IMMUNOLOGY,J IMMUNOL,6.068,0.964
251,JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,J COSMOL ASTROPART P,6.067,1.875
252,JOURNAL OF INFECTIOUS DISEASES,J INFECT DIS,6.035,1.414
253,MOLECULAR BIOLOGY OF THE CELL,MOL BIOL CELL,6.028,1.16
254,NEUROLOGY,NEUROLOGY,6.014,1.662
255,JOURNAL OF BONE AND MINERAL RESEARCH,J BONE MINER RES,6.004,1.013
256,ASTRONOMY AND ASTROPHYSICS REVIEW,ASTRON ASTROPHYS REV,6,0.333
256,MOLECULAR INTERVENTIONS,MOL INTERV,6,0.643
258,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,J THROMB HAEMOST,5.947,1.173
259,ADVANCES IN POLYMER SCIENCE,ADV POLYM SCI,5.93,2
260,Nano Today,NANO TODAY,5.929,1
261,STUDIES IN MYCOLOGY,STUD MYCOL,5.923,2
262,BLOOD REVIEWS,BLOOD REV,5.922,1
263,JOURNAL OF NUCLEAR MEDICINE,J NUCL MED,5.915,1.019
264,GASTROINTESTINAL ENDOSCOPY,GASTROINTEST ENDOSC,5.888,2.765
265,MOLECULAR THERAPY,MOL THER,5.862,1.452
266,HARVARD LAW REVIEW,HARVARD LAW REV,5.859,0.962
267,AGING CELL,AGING CELL,5.854,1.37
268,SCHIZOPHRENIA BULLETIN,SCHIZOPHRENIA BULL,5.843,1.375
268,SCHIZOPHRENIA BULLETIN,SCHIZOPHRENIA BULL,5.843,1.375
270,AIDS,AIDS,5.842,1.133
271,RNA-A PUBLICATION OF THE RNA SOCIETY,RNA,5.84,0.929
272,TRAC-TRENDS IN ANALYTICAL CHEMISTRY,TRAC-TREND ANAL CHEM,5.827,0.863
273,MIS QUARTERLY,MIS QUART,5.826,0.533
273,MIS QUARTERLY,MIS QUART,5.826,0.533
275,DIABETOLOGIA,DIABETOLOGIA,5.822,1.45
276,SEMINARS IN LIVER DISEASE,SEMIN LIVER DIS,5.814,0.535
277,NEURO-ONCOLOGY,NEURO-ONCOLOGY,5.806,0.848
278,NEUROSCIENTIST,NEUROSCIENTIST,5.796,0.66
279,ADVANCES IN PROTEIN CHEMISTRY,ADV PROTEIN CHEM,5.786,0.333
280,ARCHIVES OF NEUROLOGY,ARCH NEUROL-CHICAGO,5.783,1.315
281,ANNALS OF MEDICINE,ANN MED,5.779,0.593
282,EMERGING INFECTIOUS DISEASES,EMERG INFECT DIS,5.775,1.058
282,Pharmacogenetics and Genomics,PHARMACOGENET GENOM,5.775,0.45
284,HIPPOCAMPUS,HIPPOCAMPUS,5.745,0.655
285,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY C-PHOTOCHEMISTRY REVIEWS,J PHOTOCH PHOTOBIO C,5.731,0.667
286,CHEMISTRY & BIOLOGY,CHEM BIOL,5.718,1.525
287,SLEEP MEDICINE REVIEWS,SLEEP MED REV,5.705,1.656
288,JOURNAL OF PROTEOME RESEARCH,J PROTEOME RES,5.675,0.935
289,NEOPLASIA,NEOPLASIA,5.674,1.476
290,JOURNAL OF HIGH ENERGY PHYSICS,J HIGH ENERGY PHYS,5.659,1.922
291,ENVIRONMENTAL HEALTH PERSPECTIVES,ENVIRON HEALTH PERSP,5.636,0.958
292,EUROPEAN UROLOGY,EUR UROL,5.634,1.958
293,NEUROBIOLOGY OF AGING,NEUROBIOL AGING,5.607,1.278
294,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,J EXP PSYCHOL GEN,5.594,0.385
295,JOURNAL OF BIOLOGICAL CHEMISTRY,J BIOL CHEM,5.581,1.094
296,DRUG METABOLISM REVIEWS,DRUG METAB REV,5.579,0.378
297,RADIOLOGY,RADIOLOGY,5.561,1.078
298,CURRENT OPINION IN NEUROLOGY,CURR OPIN NEUROL,5.55,0.568
299,JOURNAL OF MEDICAL GENETICS,J MED GENET,5.535,1.224
300,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,PHILOS T R SOC B,5.529,2.518
301,Haematologica-The Hematology Journal,HAEMATOL-HEMATOL J,5.516,1.175
302,INTERNATIONAL REVIEW OF CYTOLOGY-A SURVEY OF CELL BIOLOGY,INT REV CYTOL,5.506,0.6
303,JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,J CLIN ENDOCR METAB,5.493,1.221
304,AMERICAN JOURNAL OF PATHOLOGY,AM J PATHOL,5.487,0.91
305,ANTIOXIDANTS & REDOX SIGNALING,ANTIOXID REDOX SIGN,5.484,1.028
306,PROTEOMICS,PROTEOMICS,5.479,0.628
307,Clinical Gastroenterology and Hepatology,CLIN GASTROENTEROL H,5.465,0.813
308,MOLECULAR MICROBIOLOGY,MOL MICROBIOL,5.462,1.247
309,NEUROIMAGE,NEUROIMAGE,5.457,0.9
310,BRITISH JOURNAL OF PSYCHIATRY,BRIT J PSYCHIAT,5.446,0.924
310,BRITISH JOURNAL OF PSYCHIATRY,BRIT J PSYCHIAT,5.446,0.924
312,EPIDEMIOLOGIC REVIEWS,EPIDEMIOL REV,5.429,2
313,JOURNAL OF PATHOLOGY,J PATHOL,5.423,1.049
314,CARCINOGENESIS,CARCINOGENESIS,5.406,1.015
315,BIOESSAYS,BIOESSAYS,5.402,0.971
316,CURRENT CANCER DRUG TARGETS,CURR CANCER DRUG TAR,5.385,0.578
317,GLIA,GLIA,5.38,1.065
318,EUROPEAN RESPIRATORY JOURNAL,EUR RESPIR J,5.349,1.249
319,MOLECULAR ENDOCRINOLOGY,MOL ENDOCRINOL,5.337,1
320,JOURNAL OF VIROLOGY,J VIROL,5.332,1.242
321,CHEMISTRY-A EUROPEAN JOURNAL,CHEM-EUR J,5.33,1.033
322,CELLULAR MICROBIOLOGY,CELL MICROBIOL,5.293,1.368
323,ANALYTICAL CHEMISTRY,ANAL CHEM,5.287,0.911
324,AMERICAN JOURNAL OF EPIDEMIOLOGY,AM J EPIDEMIOL,5.285,1.087
325,EPIDEMIOLOGY,EPIDEMIOLOGY,5.283,1.623
326,WHO TECHNICAL REPORT SERIES,WHO TECH REP SER,5.273,0.5
327,PROGRESS IN ENERGY AND COMBUSTION SCIENCE,PROG ENERG COMBUST,5.269,1.25
328,ACM COMPUTING SURVEYS,ACM COMPUT SURV,5.25,1.083
328,SEMINARS IN NUCLEAR MEDICINE,SEMIN NUCL MED,5.25,0.528
330,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,MON NOT R ASTRON SOC,5.249,1.359
330,NEW PHYTOLOGIST,NEW PHYTOL,5.249,0.983
330,PAIN,PAIN,5.249,1.156
333,JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,J MOL CELL CARDIOL,5.246,1.109
334,CELLULAR AND MOLECULAR LIFE SCIENCES,CELL MOL LIFE SCI,5.239,0.597
335,BIOTECHNOLOGY ADVANCES,BIOTECHNOL ADV,5.236,0.455
336,NEUROTOXICITY RESEARCH,NEUROTOX RES,5.234,0.442
337,STRUCTURE,STRUCTURE,5.231,1.036
338,PROGRESS IN NUCLEAR MAGNETIC RESONANCE SPECTROSCOPY,PROG NUCL MAG RES SP,5.205,1.25
339,ENDOCRINE-RELATED CANCER,ENDOCR-RELAT CANCER,5.193,0.163
