Rank,Full Journal Title,JCR Abbreviated Title,Journal Impact Factor,Immediacy Index
57,NATURE MATERIALS,NAT MATER,13.531,2.182
58,ANNUAL REVIEW OF BIOPHYSICS AND BIOMOLECULAR STRUCTURE,ANNU REV BIOPH BIOM,13.462,2.6
59,ACCOUNTS OF CHEMICAL RESEARCH,ACCOUNTS CHEM RES,13.154,1.971
60,ANNALS OF INTERNAL MEDICINE,ANN INTERN MED,13.114,3.545
61,GASTROENTEROLOGY,GASTROENTEROLOGY,13.092,2.529
62,TRENDS IN IMMUNOLOGY,TRENDS IMMUNOL,13.075,1.676
63,TRENDS IN PHARMACOLOGICAL SCIENCES,TRENDS PHARMACOL SCI,13.054,1.907
64,TRENDS IN ECOLOGY & EVOLUTION,TRENDS ECOL EVOL,12.938,2.085
65,ANNUAL REVIEW OF PSYCHOLOGY,ANNU REV PSYCHOL,12.8,1.929
65,ANNUAL REVIEW OF PSYCHOLOGY,ANNU REV PSYCHOL,12.8,1.929
67,CIRCULATION,CIRCULATION,12.563,1.758
68,AMERICAN JOURNAL OF HUMAN GENETICS,AM J HUM GENET,12.34,2.665
69,ANNUAL REVIEW OF MICROBIOLOGY,ANNU REV MICROBIOL,12.316,0.75
70,NATURE STRUCTURAL & MOLECULAR BIOLOGY,NAT STRUCT MOL BIOL,12,3.368
71,ANNUAL REVIEW OF PHYSICAL CHEMISTRY,ANNU REV PHYS CHEM,11.944,1.45
72,PROGRESS IN NEUROBIOLOGY,PROG NEUROBIOL,11.933,0.778
73,CURRENT BIOLOGY,CURR BIOL,11.901,2.569
74,TRENDS IN PLANT SCIENCE,TRENDS PLANT SCI,11.833,1.319
75,JOURNAL OF CELL BIOLOGY,J CELL BIOL,11.602,2.143
76,CURRENT OPINION IN GENETICS & DEVELOPMENT,CURR OPIN GENET DEV,11.58,1.191
77,CURRENT OPINION IN IMMUNOLOGY,CURR OPIN IMMUNOL,11.565,2.421
78,ANNUAL REVIEW OF GENETICS,ANNU REV GENET,11.304,0.333
79,PLANT CELL,PLANT CELL,11.295,2.154
80,ARCHIVES OF GENERAL PSYCHIATRY,ARCH GEN PSYCHIAT,11.207,1.568
80,ARCHIVES OF GENERAL PSYCHIATRY,ARCH GEN PSYCHIAT,11.207,1.568
82,ANNUAL REVIEW OF MEDICINE,ANNU REV MED,11.2,3.207
83,ANNUAL REVIEW OF NUTRITION,ANNU REV NUTR,11.075,0.654
84,CHEMICAL SOCIETY REVIEWS,CHEM SOC REV,10.836,2.351
85,LANCET INFECTIOUS DISEASES,LANCET INFECT DIS,10.788,1.845
86,CLINICAL MICROBIOLOGY REVIEWS,CLIN MICROBIOL REV,10.671,1.617
87,QUARTERLY REVIEWS OF BIOPHYSICS,Q REV BIOPHYS,10.6,3.5
88,EMBO JOURNAL,EMBO J,10.492,2.353
89,PROGRESS IN MATERIALS SCIENCE,PROG MATER SCI,10.467,0.682
90,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,P NATL ACAD SCI USA,10.452,1.923
91,HEPATOLOGY,HEPATOLOGY,10.416,1.599
92,GENOME RESEARCH,GENOME RES,10.382,2.343
93,SYSTEMATIC BIOLOGY,SYST BIOL,10.257,1.237
94,ANNUAL REVIEW OF ENTOMOLOGY,ANNU REV ENTOMOL,10.151,2
95,ACM COMPUTING SURVEYS,ACM COMPUT SURV,10.037,0.083
96,CIRCULATION RESEARCH,CIRC RES,9.972,1.974
97,CYTOKINE & GROWTH FACTOR REVIEWS,CYTOKINE GROWTH F R,9.926,0.857
98,JOURNAL OF CLINICAL ONCOLOGY,J CLIN ONCOL,9.835,2.094
99,CURRENT OPINION IN STRUCTURAL BIOLOGY,CURR OPIN STRUC BIOL,9.821,1.189
100,BLOOD,BLOOD,9.782,2.025
101,ADVANCES IN CATALYSIS,ADV CATAL,9.75,0
102,MOLECULAR & CELLULAR PROTEOMICS,MOL CELL PROTEOMICS,9.624,2.021
103,FRONTIERS IN NEUROENDOCRINOLOGY,FRONT NEUROENDOCRIN,9.5,0.625
104,ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS,ANNU REV ECOL EVOL S,9.429,0.125
105,NATURE REVIEWS MICROBIOLOGY,NAT REV MICROBIOL,9.389,1.842
106,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,ANGEW CHEM INT EDIT,9.161,1.966
107,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,J AM COLL CARDIOL,9.133,1.92
108,TRENDS IN ENDOCRINOLOGY AND METABOLISM,TRENDS ENDOCRIN MET,9.058,0.595
109,CURRENT OPINION IN PLANT BIOLOGY,CURR OPIN PLANT BIOL,9.057,1.548
110,EJC SUPPLEMENTS,EJC SUPPL,9.023,1.471
111,DIABETES,DIABETES,8.848,1.443
112,ALDRICHIMICA ACTA,ALDRICHIM ACTA,8.833,1.5
112,RECENT PROGRESS IN HORMONE RESEARCH,RECENT PROG HORM RES,8.833,2.579
114,PROGRESS IN LIPID RESEARCH,PROG LIPID RES,8.81,2.1
115,LANCET ONCOLOGY,LANCET ONCOL,8.794,1.067
116,MASS SPECTROMETRY REVIEWS,MASS SPECTROM REV,8.743,3.75
117,FEMS MICROBIOLOGY REVIEWS,FEMS MICROBIOL REV,8.703,0.867
118,ADVANCES IN MICROBIAL PHYSIOLOGY,ADV MICROB PHYSIOL,8.667,0.2
118,REVIEWS OF GEOPHYSICS,REV GEOPHYS,8.667,1.714
120,CURRENT OPINION IN CHEMICAL BIOLOGY,CURR OPIN CHEM BIOL,8.623,1.169
121,TRENDS IN BIOTECHNOLOGY,TRENDS BIOTECHNOL,8.606,0.99
122,ANNUAL REVIEW OF GENOMICS AND HUMAN GENETICS,ANNU REV GENOM HUM G,8.581,0.647
123,PROGRESS IN POLYMER SCIENCE,PROG POLYM SCI,8.482,1.407
124,NANO LETTERS,NANO LETT,8.449,1.651
125,MEDICINAL RESEARCH REVIEWS,MED RES REV,8.418,1.808
126,LANCET NEUROLOGY,LANCET NEUROL,8.34,2.263
127,BRAIN,BRAIN,8.201,1.221
128,CELL DEATH AND DIFFERENTIATION,CELL DEATH DIFFER,8.192,1.644
129,CURRENT OPINION IN MICROBIOLOGY,CURR OPIN MICROBIOL,8.182,1.086
130,ANNUAL REVIEW OF BIOMEDICAL ENGINEERING,ANNU REV BIOMED ENG,8.156,0.053
131,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,AM J RESP CRIT CARE,8.123,2.824
132,ANNALS OF NEUROLOGY,ANN NEUROL,8.097,1.827
133,CURRENT OPINION IN BIOTECHNOLOGY,CURR OPIN BIOTECH,8.08,0.919
134,ADVANCED MATERIALS,ADV MATER,8.079,0.831
135,CATALYSIS REVIEWS-SCIENCE AND ENGINEERING,CATAL REV,8,0.25
136,TRENDS IN COGNITIVE SCIENCES,TRENDS COGN SCI,7.992,1.012
136,TRENDS IN COGNITIVE SCIENCES,TRENDS COGN SCI,7.992,1.012
138,CURRENT OPINION IN NEUROBIOLOGY,CURR OPIN NEUROBIOL,7.937,1.069
139,ADVANCES IN IMMUNOLOGY,ADV IMMUNOL,7.929,1.087
140,JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,J COSMOL ASTROPART P,7.914,1.943
141,JOURNAL OF NEUROSCIENCE,J NEUROSCI,7.907,1.35
142,NATURAL PRODUCT REPORTS,NAT PROD REP,7.89,1.615
143,IMMUNOLOGICAL REVIEWS,IMMUNOL REV,7.878,0.922
144,PROGRESS IN OPTICS,PROG OPTICS,7.846,0.4
145,REPORTS ON PROGRESS IN PHYSICS,REP PROG PHYS,7.842,1.878
146,MOLECULAR AND CELLULAR BIOLOGY,MOL CELL BIOL,7.822,1.441
147,HUMAN MOLECULAR GENETICS,HUM MOL GENET,7.801,1.549
148,ADVANCED DRUG DELIVERY REVIEWS,ADV DRUG DELIVER REV,7.763,0.918
149,TRENDS IN MICROBIOLOGY,TRENDS MICROBIOL,7.748,1.077
150,ANNUAL REVIEW OF NUCLEAR AND PARTICLE SCIENCE,ANNU REV NUCL PART S,7.739,0.2
151,PSYCHOLOGICAL BULLETIN,PSYCHOL BULL,7.701,2.188
151,PSYCHOLOGICAL BULLETIN,PSYCHOL BULL,7.701,2.188
153,CANCER RESEARCH,CANCER RES,7.69,1.03
154,SEMINARS IN CANCER BIOLOGY,SEMIN CANCER BIOL,7.644,0.688
155,AMERICAN JOURNAL OF PSYCHIATRY,AM J PSYCHIAT,7.614,1.052
155,AMERICAN JOURNAL OF PSYCHIATRY,AM J PSYCHIAT,7.614,1.052
157,EMBO REPORTS,EMBO REP,7.567,1.871
158,MOLECULAR BIOLOGY OF THE CELL,MOL BIOL CELL,7.517,1.641
159,ARCHIVES OF INTERNAL MEDICINE,ARCH INTERN MED,7.508,1.262
160,TRENDS IN MOLECULAR MEDICINE,TRENDS MOL MED,7.497,0.584
161,PHARMACOLOGY & THERAPEUTICS,PHARMACOL THERAPEUT,7.496,1
162,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,ARTERIOSCL THROM VAS,7.432,1.443
163,ARTHRITIS AND RHEUMATISM,ARTH RHEUM/AR C RES,7.414,1.04
164,ADVANCES IN POLYMER SCIENCE,ADV POLYM SCI,7.32,0.929
165,MONOGRAPHS OF THE SOCIETY FOR RESEARCH IN CHILD DEVELOPMENT,MONOGR SOC RES CHILD,7.286,0
166,NUCLEIC ACIDS RESEARCH,NUCLEIC ACIDS RES,7.26,1.573
167,PHYSICAL REVIEW LETTERS,PHYS REV LETT,7.218,1.603
168,ADVANCES IN ATOMIC MOLECULAR AND OPTICAL PHYSICS,ADV ATOM MOL OPT PHY,7.214,Not Available
169,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,J ALLERGY CLIN IMMUN,7.205,1.244
170,PROGRESS IN INORGANIC CHEMISTRY,PROG INORG CHEM,7.2,Not Available
171,TRAFFIC,TRAFFIC,7.186,1.518
172,DEVELOPMENT,DEVELOPMENT,7.149,1.555
173,PSYCHOLOGICAL REVIEW,PSYCHOL REV,7.145,1.356
173,PSYCHOLOGICAL REVIEW,PSYCHOL REV,7.145,1.356
175,BEHAVIORAL AND BRAIN SCIENCES,BEHAV BRAIN SCI,7.125,0.833
175,BEHAVIORAL AND BRAIN SCIENCES,BEHAV BRAIN SCI,7.125,0.833
177,DIABETES CARE,DIABETES CARE,7.071,1.654
178,BRITISH MEDICAL JOURNAL,BRIT MED J,7.038,3.039
179,MOLECULAR PSYCHIATRY,MOL PSYCHIATR,6.943,2.135
180,DRUG DISCOVERY TODAY,DRUG DISCOV TODAY,6.928,1.229
181,JOURNAL OF PROTEOME RESEARCH,J PROTEOME RES,6.917,0.816
182,JOURNAL OF CELL SCIENCE,J CELL SCI,6.91,1.062
183,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,J AM CHEM SOC,6.903,1.343
184,PROGRESS IN NUCLEAR MAGNETIC RESONANCE SPECTROSCOPY,PROG NUCL MAG RES SP,6.885,0.667
185,HUMAN MUTATION,HUM MUTAT,6.845,1.331
186,CLINICAL PHARMACOLOGY & THERAPEUTICS,CLIN PHARMACOL THER,6.825,1.761
187,FASEB JOURNAL,FASEB J,6.82,1.368
188,ANNUAL REVIEW OF PHYTOPATHOLOGY,ANNU REV PHYTOPATHOL,6.714,0.444
189,ANNUAL REVIEW OF FLUID MECHANICS,ANNU REV FLUID MECH,6.694,1.688
190,SEPARATION AND PURIFICATION METHODS,SEP PURIF METHOD,6.667,Not Available
191,JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,J AM SOC NEPHROL,6.644,1.08
192,HARVARD LAW REVIEW,HARVARD LAW REV,6.623,2.089
193,ANNUAL REVIEW OF MATERIALS RESEARCH,ANNU REV MATER RES,6.622,0.75
194,GUT,GUT,6.601,1.5
195,YALE LAW JOURNAL,YALE LAW J,6.506,1.083
196,JOURNAL OF HIGH ENERGY PHYSICS,J HIGH ENERGY PHYS,6.503,2.189
197,CLINICAL CHEMISTRY,CLIN CHEM,6.501,1.675
198,JOURNAL OF IMMUNOLOGY,J IMMUNOL,6.486,1.096
199,COORDINATION CHEMISTRY REVIEWS,COORDIN CHEM REV,6.446,0.705
200,AMERICAN JOURNAL OF PATHOLOGY,AM J PATHOL,6.441,0.957
201,BIOESSAYS,BIOESSAYS,6.43,1.014
202,PHARMACOGENETICS,PHARMACOGENETICS,6.406,1
203,PLANT JOURNAL,PLANT J,6.367,1.418
204,JOURNAL OF BIOLOGICAL CHEMISTRY,J BIOL CHEM,6.355,1.25
204,MOLECULAR BIOLOGY AND EVOLUTION,MOL BIOL EVOL,6.355,1.489
206,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS,NEUROSCI BIOBEHAV R,6.346,0.788
207,ONCOGENE,ONCOGENE,6.318,1.183
208,DRUG METABOLISM REVIEWS,DRUG METAB REV,6.283,0.268
209,EUROPEAN HEART JOURNAL,EUR HEART J,6.247,1.32
210,ASTROPHYSICAL JOURNAL,ASTROPHYS J,6.237,1.616
211,CURRENT OPINION IN LIPIDOLOGY,CURR OPIN LIPIDOL,6.232,0.578
212,ADVANCES IN EXPERIMENTAL SOCIAL PSYCHOLOGY,ADV EXP SOC PSYCHOL,6.231,0.167
213,ADVANCES IN CANCER RESEARCH,ADV CANCER RES,6.2,0.8
214,BIOLOGICAL PSYCHIATRY,BIOL PSYCHIAT,6.159,0.9
215,SIAM REVIEW,SIAM REV,6.118,0.192
216,CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY,CRIT REV BIOCHEM MOL,6.115,0.462
217,CELLULAR MICROBIOLOGY,CELL MICROBIOL,6.097,1.323
218,ANTIVIRAL THERAPY,ANTIVIR THER,6.036,Not Available
219,NEUROLOGY,NEUROLOGY,5.973,0.926
220,AGING CELL,AGING CELL,5.96,1.133
221,MOLECULAR MICROBIOLOGY,MOL MICROBIOL,5.959,1.311
222,JOURNAL OF MACHINE LEARNING RESEARCH,J MACH LEARN RES,5.952,0.438
223,CANADIAN MEDICAL ASSOCIATION JOURNAL,CAN MED ASSOC J,5.941,3.75
224,ANNALS OF SURGERY,ANN SURG,5.907,0.813
225,AIDS,AIDS,5.893,1.128
226,PLANT PHYSIOLOGY,PLANT PHYSIOL,5.881,0.961
227,MOLECULAR ENDOCRINOLOGY,MOL ENDOCRINOL,5.872,1.051
228,PROGRESS IN SOLID STATE CHEMISTRY,PROG SOLID STATE CH,5.857,1.5
229,RNA-A PUBLICATION OF THE RNA SOCIETY,RNA,5.842,1.484
230,ASTRONOMICAL JOURNAL,ASTRON J,5.841,1.226
231,NUCLEAR PHYSICS B,NUCL PHYS B,5.819,2.181
232,LEUKEMIA,LEUKEMIA,5.81,1.191
233,SEMINARS IN NUCLEAR MEDICINE,SEMIN NUCL MED,5.8,0.323
234,JOURNAL OF CLINICAL ENDOCRINOLOGY AND METABOLISM,J CLIN ENDOCR METAB,5.778,0.942
235,STROKE,STROKE,5.748,1.034
236,BIOINFORMATICS,BIOINFORMATICS,5.742,0.715
237,SEMINARS IN IMMUNOLOGY,SEMIN IMMUNOL,5.734,1.905
238,CHEMISTRY & BIOLOGY,CHEM BIOL,5.725,1.585
239,ADVANCED FUNCTIONAL MATERIALS,ADV FUNCT MATER,5.679,0.797
240,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,J CEREBR BLOOD F MET,5.673,0.826
241,MOLECULAR MEMBRANE BIOLOGY,MOL MEMBR BIOL,5.667,0.5
242,EMERGING INFECTIOUS DISEASES,EMERG INFECT DIS,5.643,1.35
243,FREE RADICAL BIOLOGY AND MEDICINE,FREE RADICAL BIO MED,5.625,0.573
244,CLINICAL CANCER RESEARCH,CLIN CANCER RES,5.623,0.7
245,CLINICAL INFECTIOUS DISEASES,CLIN INFECT DIS,5.594,1.684
246,DIABETOLOGIA,DIABETOLOGIA,5.583,0.914
247,JOURNAL OF MOLECULAR BIOLOGY,J MOL BIOL,5.542,1.07
248,PSYCHOLOGICAL METHODS,PSYCHOL METHODS,5.525,0.192
249,NEUROBIOLOGY OF AGING,NEUROBIOL AGING,5.516,1.24
250,ADVANCES IN ORGANOMETALLIC CHEMISTRY,ADV ORGANOMET CHEM,5.5,1.8
250,STEM CELLS,STEM CELLS,5.5,0.759
252,TRENDS IN PARASITOLOGY,TRENDS PARASITOL,5.497,0.819
253,AMERICAN PSYCHOLOGIST,AM PSYCHOL,5.494,2.111
254,PROTEOMICS,PROTEOMICS,5.483,0.692
255,ANTISENSE & NUCLEIC ACID DRUG DEVELOPMENT,ANTISENSE NUCLEIC A,5.473,Not Available
256,CLINICAL PHARMACOKINETICS,CLIN PHARMACOKINET,5.453,0.425
257,ANALYTICAL CHEMISTRY,ANAL CHEM,5.45,0.885
258,JOURNAL OF BONE AND MINERAL RESEARCH,J BONE MINER RES,5.436,0.904
259,AMERICAN JOURNAL OF CLINICAL NUTRITION,AM J CLIN NUTR,5.433,0.96
260,DEVELOPMENTAL BIOLOGY,DEV BIOL,5.432,1
261,BMC BIOINFORMATICS,BMC BIOINFORMATICS,5.423,0.477
262,ACTA CRYSTALLOGRAPHICA SECTION B-STRUCTURAL SCIENCE,ACTA CRYSTALLOGR B,5.418,0.452
263,JOURNAL OF VIROLOGY,J VIROL,5.398,0.985
264,CURRENT PHARMACEUTICAL DESIGN,CURR PHARM DESIGN,5.385,1.243
265,CARCINOGENESIS,CARCINOGENESIS,5.375,0.75
266,JOURNAL OF NUCLEAR MEDICINE,J NUCL MED,5.362,0.816
267,PROGRESS IN RETINAL AND EYE RESEARCH,PROG RETIN EYE RES,5.345,0.826
268,HYPERTENSION,HYPERTENSION,5.342,1.254
269,JOURNAL OF PATHOLOGY,J PATHOL,5.333,1.044
270,BIOLOGICAL REVIEWS,BIOL REV,5.325,0.765
271,CEREBRAL CORTEX,CEREB CORTEX,5.322,1.097
272,AMERICAN JOURNAL OF TRANSPLANTATION,AM J TRANSPLANT,5.306,0.929
273,TOPICS IN CURRENT CHEMISTRY,TOP CURR CHEM,5.283,1.052
274,JOURNAL OF COGNITIVE NEUROSCIENCE,J COGNITIVE NEUROSCI,5.275,0.466
274,JOURNAL OF COGNITIVE NEUROSCIENCE,J COGNITIVE NEUROSCI,5.275,0.466
276,CURRENT OPINION IN COLLOID & INTERFACE SCIENCE,CURR OPIN COLLOID IN,5.271,0.224
277,MOLECULAR CANCER THERAPEUTICS,MOL CANCER THER,5.242,0.575
278,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,MON NOT R ASTRON SOC,5.238,1.306
279,CRITICAL REVIEWS IN SOLID STATE AND MATERIALS SCIENCES,CRIT REV SOLID STATE,5.222,0
279,JOURNAL OF CELLULAR PHYSIOLOGY,J CELL PHYSIOL,5.222,0.733
281,PHYSICS TODAY,PHYS TODAY,5.211,1.417
282,MOLECULAR THERAPY,MOL THER,5.204,0.938
283,ANNUAL REVIEW OF EARTH AND PLANETARY SCIENCES,ANNU REV EARTH PL SC,5.188,0.75
284,CELL CALCIUM,CELL CALCIUM,5.186,0.54
285,STRUCTURE,STRUCTURE,5.185,1.292
286,INTERNATIONAL REVIEWS IN PHYSICAL CHEMISTRY,INT REV PHYS CHEM,5.182,0.636
287,REVIEWS IN MEDICAL VIROLOGY,REV MED VIROL,5.17,0.846
288,PHYSICAL REVIEW D,PHYS REV D,5.156,1.615
289,ENDOCRINOLOGY,ENDOCRINOLOGY,5.151,1.122
290,JOURNAL OF GENERAL PHYSIOLOGY,J GEN PHYSIOL,5.105,1.465
291,MOLECULAR PHARMACOLOGY,MOL PHARMACOL,5.08,0.95
292,JOURNAL OF MEDICINAL CHEMISTRY,J MED CHEM,5.076,1.008
292,RADIOLOGY,RADIOLOGY,5.076,0.71
294,LAB ON A CHIP,LAB CHIP,5.047,0.847
295,THORAX,THORAX,5.04,1.303
296,JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY,J NEUROPATH EXP NEUR,5.037,0.518
297,ECOLOGICAL MONOGRAPHS,ECOL MONOGR,5.016,0.5
298,EUROPEAN JOURNAL OF IMMUNOLOGY,EUR J IMMUNOL,5.005,0.898
299,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR AND CELL BIOLOGY OF LIPIDS,BBA-MOL CELL BIOL L,5.004,0.179
300,GENE THERAPY,GENE THER,4.977,0.946
301,AGEING RESEARCH REVIEWS,AGEING RES REV,4.953,0.643
302,JOURNAL OF INFECTIOUS DISEASES,J INFECT DIS,4.943,1.105
303,NEUROPSYCHOPHARMACOLOGY,NEUROPSYCHOPHARMACOL,4.941,0.839
304,SLEEP,SLEEP,4.94,0.965
305,AMERICAN JOURNAL OF EPIDEMIOLOGY,AM J EPIDEMIOL,4.933,0.842
306,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,SEMIN CELL DEV BIOL,4.902,1.403
307,JOURNAL OF HYPERTENSION,J HYPERTENS,4.871,0.915
308,NEUROIMAGE,NEUROIMAGE,4.869,0.601
309,HUMAN GENE THERAPY,HUM GENE THER,4.857,0.67
310,ARCHIVES OF NEUROLOGY,ARCH NEUROL-CHICAGO,4.835,0.863
311,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,J THROMB HAEMOST,4.831,1.145
312,JOURNAL OF NEUROCHEMISTRY,J NEUROCHEM,4.824,0.828
313,JOURNAL OF HEPATOLOGY,J HEPATOL,4.816,1.198
314,HUMAN BRAIN MAPPING,HUM BRAIN MAPP,4.815,0.575
315,MOLECULAR CANCER RESEARCH,MOL CANCER RES,4.813,0.667
316,CELLULAR AND MOLECULAR LIFE SCIENCES,CELL MOL LIFE SCI,4.812,0.53
317,JOURNAL OF CLINICAL PSYCHIATRY,J CLIN PSYCHIAT,4.806,0.826
317,JOURNAL OF CLINICAL PSYCHIATRY,J CLIN PSYCHIAT,4.806,0.826
319,KIDNEY INTERNATIONAL,KIDNEY INT,4.79,0.765
320,JOURNAL OF PHYSICAL AND CHEMICAL REFERENCE DATA,J PHYS CHEM REF DATA,4.788,0.448
321,GLIA,GLIA,4.781,0.702
322,HUMAN-COMPUTER INTERACTION,HUM-COMPUT INTERACT,4.778,2.917
323,CELLULAR SIGNALLING,CELL SIGNAL,4.741,1.051
324,INTERNATIONAL REVIEW OF CYTOLOGY-A SURVEY OF CELL BIOLOGY,INT REV CYTOL,4.717,0.268
325,AMERICAN JOURNAL OF GASTROENTEROLOGY,AM J GASTROENTEROL,4.716,0.643
325,TRENDS IN CARDIOVASCULAR MEDICINE,TRENDS CARDIOVAS MED,4.716,0.396
327,LEARNING & MEMORY,LEARN MEMORY,4.694,0.394
328,AMERICAN JOURNAL OF SURGICAL PATHOLOGY,AM J SURG PATHOL,4.69,0.445
329,EXPERIMENTAL HEMATOLOGY,EXP HEMATOL,4.681,0.578
330,CURRENT DRUG METABOLISM,CURR DRUG METAB,4.652,0.8
331,ONCOLOGIST,ONCOLOGIST,4.623,0.938
332,PHYSICS LETTERS B,PHYS LETT B,4.619,2.048
333,BRAIN RESEARCH REVIEWS,BRAIN RES REV,4.617,0.286
