Rank,Full Journal Title,JCR Abbreviated Title,Journal Impact Factor,Immediacy Index
54,ANNUAL REVIEW OF GENETICS,ANNU REV GENET,13.959,0.667
55,CHEMICAL SOCIETY REVIEWS,CHEM SOC REV,13.747,2.375
56,ANNUAL REVIEW OF MICROBIOLOGY,ANNU REV MICROBIOL,13.412,0.739
57,ANNUAL REVIEW OF PHYSICAL CHEMISTRY,ANNU REV PHYS CHEM,13.405,2
58,ANNUAL REVIEW OF PHYSIOLOGY,ANNU REV PHYSIOL,13.359,4.9
59,TRENDS IN BIOCHEMICAL SCIENCES,TRENDS BIOCHEM SCI,13.343,2.947
60,MASS SPECTROMETRY REVIEWS,MASS SPECTROM REV,13.273,2.22
61,ANNALS OF INTERNAL MEDICINE,ANN INTERN MED,13.254,4.354
62,ACCOUNTS OF CHEMICAL RESEARCH,ACCOUNTS CHEM RES,13.141,3.414
63,AMERICAN JOURNAL OF HUMAN GENETICS,AM J HUM GENET,12.649,2.959
64,ARCHIVES OF GENERAL PSYCHIATRY,ARCH GEN PSYCHIAT,12.642,2.303
64,ARCHIVES OF GENERAL PSYCHIATRY,ARCH GEN PSYCHIAT,12.642,2.303
66,GASTROENTEROLOGY,GASTROENTEROLOGY,12.386,2.226
67,NATURE STRUCTURAL & MOLECULAR BIOLOGY,NAT STRUCT MOL BIOL,12.19,3.045
68,BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,BBA-REV CANCER,12.143,0.9
69,TRENDS IN GENETICS,TRENDS GENET,12.047,1.885
70,JOURNAL OF CLINICAL ONCOLOGY,J CLIN ONCOL,11.81,2.831
71,TRENDS IN CELL BIOLOGY,TRENDS CELL BIOL,11.791,1.779
72,PROGRESS IN NEUROBIOLOGY,PROG NEUROBIOL,11.789,0.574
73,CURRENT BIOLOGY,CURR BIOL,11.732,2.336
74,CIRCULATION,CIRCULATION,11.632,1.641
75,PROGRESS IN LIPID RESEARCH,PROG LIPID RES,11.372,0.929
76,LANCET NEUROLOGY,LANCET NEUROL,11.231,1.026
77,ANNUAL REVIEW OF MATERIALS RESEARCH,ANNU REV MATER RES,11.219,0.278
78,PLANT CELL,PLANT CELL,11.088,2.048
79,JOURNAL OF CELL BIOLOGY,J CELL BIOL,10.951,1.898
80,CURRENT OPINION IN PLANT BIOLOGY,CURR OPIN PLANT BIOL,10.807,1.682
81,MATERIALS SCIENCE & ENGINEERING R-REPORTS,MAT SCI ENG R,10.517,0.909
82,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,PHYS REP,10.458,4.982
83,CLINICAL MICROBIOLOGY REVIEWS,CLIN MICROBIOL REV,10.443,2.324
84,ADVANCES IN PHYSICS,ADV PHYS,10.421,1.444
85,FRONTIERS IN NEUROENDOCRINOLOGY,FRONT NEUROENDOCRIN,10.409,0.273
86,ANNUAL REVIEW OF MEDICINE,ANNU REV MED,10.383,4.033
87,TRENDS IN PHARMACOLOGICAL SCIENCES,TRENDS PHARMACOL SCI,10.372,1.951
88,SYSTEMATIC BIOLOGY,SYST BIOL,10.327,1.154
89,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,P NATL ACAD SCI USA,10.231,1.746
90,TRENDS IN IMMUNOLOGY,TRENDS IMMUNOL,10.174,1.231
91,GENOME RESEARCH,GENOME RES,10.139,2
92,BLOOD,BLOOD,10.131,2.251
93,ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS,ANNU REV ECOL EVOL S,10.104,0.222
94,ANNUAL REVIEW OF GENOMICS AND HUMAN GENETICS,ANNU REV GENOM HUM G,10.094,0.833
95,EMBO JOURNAL,EMBO J,10.053,2.198
96,LANCET INFECTIOUS DISEASES,LANCET INFECT DIS,10.008,1.603
97,FEMS MICROBIOLOGY REVIEWS,FEMS MICROBIOL REV,10,1.275
98,ALDRICHIMICA ACTA,ALDRICHIM ACTA,9.917,0.714
99,BEHAVIORAL AND BRAIN SCIENCES,BEHAV BRAIN SCI,9.885,1.857
99,BEHAVIORAL AND BRAIN SCIENCES,BEHAV BRAIN SCI,9.885,1.857
101,MOLECULAR & CELLULAR PROTEOMICS,MOL CELL PROTEOMICS,9.876,1.377
102,NANO LETTERS,NANO LETT,9.847,1.437
103,HEPATOLOGY,HEPATOLOGY,9.792,1.496
104,ANNUAL REVIEW OF PSYCHOLOGY,ANNU REV PSYCHOL,9.784,2.261
104,ANNUAL REVIEW OF PSYCHOLOGY,ANNU REV PSYCHOL,9.784,2.261
106,COORDINATION CHEMISTRY REVIEWS,COORDIN CHEM REV,9.779,1.112
107,QUARTERLY REVIEWS OF BIOPHYSICS,Q REV BIOPHYS,9.765,Not Available
108,PSYCHOLOGICAL BULLETIN,PSYCHOL BULL,9.746,1.892
108,PSYCHOLOGICAL BULLETIN,PSYCHOL BULL,9.746,1.892
110,GENOME BIOLOGY,GENOME BIOL,9.712,1.23
111,TRENDS IN PLANT SCIENCE,TRENDS PLANT SCI,9.701,1.368
112,LANCET ONCOLOGY,LANCET ONCOL,9.608,1.759
113,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,ANGEW CHEM INT EDIT,9.596,2.109
114,CURRENT OPINION IN STRUCTURAL BIOLOGY,CURR OPIN STRUC BIOL,9.559,1.299
115,ASTRONOMY AND ASTROPHYSICS REVIEW,ASTRON ASTROPHYS REV,9.5,Not Available
116,CIRCULATION RESEARCH,CIRC RES,9.408,1.702
117,CURRENT OPINION IN GENETICS & DEVELOPMENT,CURR OPIN GENET DEV,9.361,1.429
118,MOLECULAR PSYCHIATRY,MOL PSYCHIATR,9.335,2.01
119,ANNUAL REVIEW OF ENTOMOLOGY,ANNU REV ENTOMOL,9.326,3
120,ADVANCES IN MICROBIAL PHYSIOLOGY,ADV MICROB PHYSIOL,9.3,Not Available
121,OCEANOGRAPHY AND MARINE BIOLOGY,OCEANOGR MAR BIOL,9.25,0.5
122,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,J AM COLL CARDIOL,9.2,2.134
123,TRENDS IN COGNITIVE SCIENCES,TRENDS COGN SCI,9.155,1.25
123,TRENDS IN COGNITIVE SCIENCES,TRENDS COGN SCI,9.155,1.25
125,ADVANCED MATERIALS,ADV MATER,9.107,0.916
126,CURRENT OPINION IN IMMUNOLOGY,CURR OPIN IMMUNOL,9.103,1.685
127,CYTOKINE & GROWTH FACTOR REVIEWS,CYTOKINE GROWTH F R,9.075,1.213
128,BRITISH MEDICAL JOURNAL,BRIT MED J,9.052,4.248
129,ATHEROSCLEROSIS SUPPLEMENTS,ATHEROSCLEROSIS SUPP,8.963,1
130,SEMINARS IN IMMUNOLOGY,SEMIN IMMUNOL,8.922,0.977
131,REPORTS ON PROGRESS IN PHYSICS,REP PROG PHYS,8.893,1.7
132,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,AM J RESP CRIT CARE,8.689,1.883
133,ANNUAL REVIEW OF NUTRITION,ANNU REV NUTR,8.605,0.696
134,REJUVENATION RESEARCH,REJUV RES,8.571,0.55
135,CURRENT OPINION IN NEUROBIOLOGY,CURR OPIN NEUROBIOL,8.527,1
136,ANNUAL REVIEW OF FLUID MECHANICS,ANNU REV FLUID MECH,8.471,1.312
137,CURRENT OPINION IN CHEMICAL BIOLOGY,CURR OPIN CHEM BIOL,8.451,1.022
138,IMMUNOLOGICAL REVIEWS,IMMUNOL REV,8.42,1.165
139,PLOS MEDICINE,PLOS MED,8.389,4.033
140,PHARMACOLOGY & THERAPEUTICS,PHARMACOL THERAPEUT,8.357,1
141,AMERICAN JOURNAL OF PSYCHIATRY,AM J PSYCHIAT,8.286,1.136
141,AMERICAN JOURNAL OF PSYCHIATRY,AM J PSYCHIAT,8.286,1.136
143,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY C-PHOTOCHEMISTRY REVIEWS,J PHOTOCH PHOTOBIO C,8.167,0.444
144,DIABETES,DIABETES,8.028,1.188
145,CANCER AND METASTASIS REVIEWS,CANCER METAST REV,8.017,0.086
146,ARCHIVES OF INTERNAL MEDICINE,ARCH INTERN MED,8.016,1.782
147,CURRENT OPINION IN MICROBIOLOGY,CURR OPIN MICROBIOL,8.005,0.939
148,SEMINARS IN CANCER BIOLOGY,SEMIN CANCER BIOL,7.99,0.5
149,PSYCHOLOGICAL REVIEW,PSYCHOL REV,7.986,2.229
149,PSYCHOLOGICAL REVIEW,PSYCHOL REV,7.986,2.229
151,MEDICINAL RESEARCH REVIEWS,MED RES REV,7.964,1.552
152,TRENDS IN BIOTECHNOLOGY,TRENDS BIOTECHNOL,7.955,1.288
153,HUMAN MUTATION,HUM MUTAT,7.923,1.395
154,ADVANCES IN CANCER RESEARCH,ADV CANCER RES,7.909,1.083
155,DIABETES CARE,DIABETES CARE,7.844,1.361
156,CELL DEATH AND DIFFERENTIATION,CELL DEATH DIFFER,7.785,1.602
157,HUMAN MOLECULAR GENETICS,HUM MOL GENET,7.764,1.621
158,DRUG DISCOVERY TODAY,DRUG DISCOV TODAY,7.755,1.125
159,REVIEWS OF GEOPHYSICS,REV GEOPHYS,7.742,0.4
160,CLINICAL CHEMISTRY,CLIN CHEM,7.717,0.839
161,GUT,GUT,7.692,1.955
162,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,J ALLERGY CLIN IMMUN,7.667,2.402
163,EMBO REPORTS,EMBO REP,7.663,1.463
164,CANCER RESEARCH,CANCER RES,7.616,1.001
165,ANNUAL REVIEW OF PHYTOPATHOLOGY,ANNU REV PHYTOPATHOL,7.605,0.583
166,DEVELOPMENT,DEVELOPMENT,7.603,1.729
167,PROGRESS IN RETINAL AND EYE RESEARCH,PROG RETIN EYE RES,7.577,1.464
168,ANNALS OF NEUROLOGY,ANN NEUROL,7.571,1.243
169,NUCLEIC ACIDS RESEARCH,NUCLEIC ACIDS RES,7.552,1.391
170,BRAIN,BRAIN,7.535,1.266
171,CLINICAL PHARMACOLOGY & THERAPEUTICS,CLIN PHARMACOL THER,7.526,1.689
172,JOURNAL OF NEUROSCIENCE,J NEUROSCI,7.506,1.254
173,PHYSICAL REVIEW LETTERS,PHYS REV LETT,7.489,1.572
174,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS,NEUROSCI BIOBEHAV R,7.443,1.055
175,CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY,CRIT REV BIOCHEM MOL,7.423,0.733
176,ARTHRITIS AND RHEUMATISM,ARTH RHEUM/AR C RES,7.421,1.386
177,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,J AM CHEM SOC,7.419,1.435
178,CANADIAN MEDICAL ASSOCIATION JOURNAL,CAN MED ASSOC J,7.402,2.636
179,ACM COMPUTING SURVEYS,ACM COMPUT SURV,7.4,0.375
180,EUROPEAN HEART JOURNAL,EUR HEART J,7.341,2.01
181,QUARTERLY REVIEW OF BIOLOGY,Q REV BIOL,7.333,0.083
182,NATURAL PRODUCT REPORTS,NAT PROD REP,7.325,2.152
183,JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,J AM SOC NEPHROL,7.24,1.129
184,TRENDS IN ENDOCRINOLOGY AND METABOLISM,TRENDS ENDOCRIN MET,7.22,0.779
185,SIAM REVIEW,SIAM REV,7.213,0.273
186,ADVANCED DRUG DELIVERY REVIEWS,ADV DRUG DELIVER REV,7.189,1.176
187,MOLECULAR AND CELLULAR BIOLOGY,MOL CELL BIOL,7.093,1.181
188,FASEB JOURNAL,FASEB J,7.064,1.181
189,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,ARTERIOSCL THROM VAS,7.053,1.452
190,ADVANCES IN EXPERIMENTAL SOCIAL PSYCHOLOGY,ADV EXP SOC PSYCHOL,7,1.5
191,PLANT JOURNAL,PLANT J,6.969,1.322
192,ANNALS OF THE RHEUMATIC DISEASES,ANN RHEUM DIS,6.956,1.885
193,JOURNAL OF PROTEOME RESEARCH,J PROTEOME RES,6.901,0.408
194,CURRENT OPINION IN BIOTECHNOLOGY,CURR OPIN BIOTECH,6.898,0.902
195,ONCOGENE,ONCOGENE,6.872,1.174
196,BIOESSAYS,BIOESSAYS,6.787,1.021
197,BIOLOGICAL PSYCHIATRY,BIOL PSYCHIAT,6.779,1.173
198,ADVANCED FUNCTIONAL MATERIALS,ADV FUNCT MATER,6.77,0.89
199,NATURE METHODS,NAT METHODS,6.741,3.305
200,JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,J COSMOL ASTROPART P,6.739,1.929
201,TRENDS IN MICROBIOLOGY,TRENDS MICROBIOL,6.648,1.507
202,LEUKEMIA,LEUKEMIA,6.612,1.402
203,RECENT PROGRESS IN HORMONE RESEARCH,RECENT PROG HORM RES,6.571,Not Available
204,JOURNAL OF CELL SCIENCE,J CELL SCI,6.543,0.99
205,JOURNAL OF BONE AND MINERAL RESEARCH,J BONE MINER RES,6.527,0.965
206,MOLECULAR BIOLOGY OF THE CELL,MOL BIOL CELL,6.52,1.556
207,CLINICAL INFECTIOUS DISEASES,CLIN INFECT DIS,6.51,1.75
208,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,SEMIN CELL DEV BIOL,6.491,1.25
209,PROGRESS IN NUCLEAR MAGNETIC RESONANCE SPECTROSCOPY,PROG NUCL MAG RES SP,6.462,1.111
210,AMERICAN PSYCHOLOGIST,AM PSYCHOL,6.46,2.087
211,ANNUAL REVIEW OF BIOMEDICAL ENGINEERING,ANNU REV BIOMED ENG,6.457,0.545
212,BRAIN RESEARCH REVIEWS,BRAIN RES REV,6.402,0.328
213,TRAFFIC,TRAFFIC,6.4,1.173
214,JOURNAL OF IMMUNOLOGY,J IMMUNOL,6.387,0.906
215,CELLULAR MICROBIOLOGY,CELL MICROBIOL,6.333,0.943
216,HYPERTENSION,HYPERTENSION,6.331,1.355
217,ANNALS OF SURGERY,ANN SURG,6.328,0.782
218,ASTROPHYSICAL JOURNAL,ASTROPHYS J,6.308,1.486
219,SOLID STATE PHYSICS-ADVANCES IN RESEARCH AND APPLICATIONS,SOLID STATE PHYS,6.25,Not Available
220,MOLECULAR BIOLOGY AND EVOLUTION,MOL BIOL EVOL,6.233,1.832
221,JOURNAL OF PATHOLOGY,J PATHOL,6.213,1.184
222,MOLECULAR MICROBIOLOGY,MOL MICROBIOL,6.203,1.402
223,CEREBRAL CORTEX,CEREB CORTEX,6.187,1.203
224,DRUG RESISTANCE UPDATES,DRUG RESIST UPDATE,6.172,0.227
225,THORAX,THORAX,6.15,1.097
226,RNA-A PUBLICATION OF THE RNA SOCIETY,RNA,6.145,1.374
227,CHEMISTRY & BIOLOGY,CHEM BIOL,6.138,1.537
228,PLANT PHYSIOLOGY,PLANT PHYSIOL,6.114,1.014
229,STEM CELLS,STEM CELLS,6.094,1.341
230,PROTEOMICS,PROTEOMICS,6.088,0.855
231,BIOLOGICAL REVIEWS,BIOL REV,6.038,0.964
232,HARVARD LAW REVIEW,HARVARD LAW REV,6.035,2.267
233,JOURNAL OF CLINICAL ENDOCRINOLOGY AND METABOLISM,J CLIN ENDOCR METAB,6.02,1.02
234,BIOINFORMATICS,BIOINFORMATICS,6.019,0.944
235,AGING CELL,AGING CELL,6.013,1
236,AMERICAN JOURNAL OF TRANSPLANTATION,AM J TRANSPLANT,6.002,1.198
237,JOURNAL OF HIGH ENERGY PHYSICS,J HIGH ENERGY PHYS,5.944,1.836
238,ANTISENSE & NUCLEIC ACID DRUG DEVELOPMENT,ANTISENSE NUCLEIC A,5.941,Not Available
239,PHARMACOGENETICS,PHARMACOGENETICS,5.882,Not Available
240,ADVANCES IN MARINE BIOLOGY,ADV MAR BIOL,5.875,0.053
241,STROKE,STROKE,5.855,1.039
242,JOURNAL OF BIOLOGICAL CHEMISTRY,J BIOL CHEM,5.854,1.265
243,AMERICAN JOURNAL OF CLINICAL NUTRITION,AM J CLIN NUTR,5.853,1.2
244,AIDS,AIDS,5.835,0.937
245,ADVANCES IN ATOMIC MOLECULAR AND OPTICAL PHYSICS,ADV ATOM MOL OPT PHY,5.833,2.4
246,MOLECULAR ENDOCRINOLOGY,MOL ENDOCRINOL,5.807,1.191
247,AMERICAN JOURNAL OF PATHOLOGY,AM J PATHOL,5.796,0.956
248,CLINICAL CANCER RESEARCH,CLIN CANCER RES,5.715,0.846
249,ADVANCES IN ORGANOMETALLIC CHEMISTRY,ADV ORGANOMET CHEM,5.688,0.8
250,PHYSICS TODAY,PHYS TODAY,5.685,0.897
250,REVIEWS IN MEDICAL VIROLOGY,REV MED VIROL,5.685,1.348
252,MONOGRAPHS OF THE SOCIETY FOR RESEARCH IN CHILD DEVELOPMENT,MONOGR SOC RES CHILD,5.667,0.5
253,ANALYTICAL CHEMISTRY,ANAL CHEM,5.635,0.713
254,PROGRESS IN MATERIALS SCIENCE,PROG MATER SCI,5.586,4.462
255,STRUCTURE,STRUCTURE,5.543,1.159
256,NUCLEAR PHYSICS B,NUCL PHYS B,5.522,2.708
257,TRENDS IN MOLECULAR MEDICINE,TRENDS MOL MED,5.505,0.744
258,HUMAN REPRODUCTION UPDATE,HUM REPROD UPDATE,5.449,0.767
259,MOLECULAR THERAPY,MOL THER,5.443,0.918
260,MOLECULAR CANCER RESEARCH,MOL CANCER RES,5.417,0.246
261,CURRENT DRUG METABOLISM,CURR DRUG METAB,5.416,0.425
262,BMC DEVELOPMENTAL BIOLOGY,BMC DEV BIOL,5.412,0.148
263,ASTRONOMICAL JOURNAL,ASTRON J,5.377,1.303
263,RADIOLOGY,RADIOLOGY,5.377,0.699
265,NEUROPSYCHOPHARMACOLOGY,NEUROPSYCHOPHARMACOL,5.369,1.181
266,CURRENT OPINION IN PHARMACOLOGY,CURR OPIN PHARMACOL,5.366,0.854
267,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,MON NOT R ASTRON SOC,5.352,1.286
268,ENVIRONMENTAL HEALTH PERSPECTIVES,ENVIRON HEALTH PERSP,5.342,0.955
269,DIABETOLOGIA,DIABETOLOGIA,5.337,0.972
270,MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH,MUTAT RES-REV MUTAT,5.333,1.143
271,CURRENT OPINION IN LIPIDOLOGY,CURR OPIN LIPIDOL,5.314,0.862
272,ENDOCRINOLOGY,ENDOCRINOLOGY,5.313,1.26
273,CATALYSIS REVIEWS-SCIENCE AND ENGINEERING,CATAL REV,5.312,1.286
273,NEUROBIOLOGY OF AGING,NEUROBIOL AGING,5.312,1.429
275,EMERGING INFECTIOUS DISEASES,EMERG INFECT DIS,5.308,0.84
276,PHYSICS LETTERS B,PHYS LETT B,5.301,1.499
277,GOLD BULLETIN,GOLD BULL,5.296,0.059
278,NEUROIMAGE,NEUROIMAGE,5.288,0.668
279,ANTIVIRAL THERAPY,ANTIVIR THER,5.286,0.642
279,WILDLIFE MONOGRAPHS,WILDLIFE MONOGR,5.286,1
281,CARDIOVASCULAR RESEARCH,CARDIOVASC RES,5.283,1.373
282,LAB ON A CHIP,LAB CHIP,5.265,0.966
283,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,J THROMB HAEMOST,5.262,1.105
284,JOURNAL OF APPLIED CRYSTALLOGRAPHY,J APPL CRYSTALLOGR,5.248,0.45
285,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,J EXP PSYCHOL GEN,5.242,0.967
286,DEVELOPMENTAL BIOLOGY,DEV BIOL,5.234,0.908
287,JOURNAL OF MOLECULAR BIOLOGY,J MOL BIOL,5.229,1.113
288,JOURNAL OF HYPERTENSION,J HYPERTENS,5.218,1.081
289,CLINICAL PHARMACOKINETICS,CLIN PHARMACOKINET,5.195,0.723
290,JOURNAL OF VIROLOGY,J VIROL,5.178,1.059
291,PROGRESS IN QUANTUM ELECTRONICS,PROG QUANT ELECTRON,5.176,0.667
292,MOLECULAR CANCER THERAPEUTICS,MOL CANCER THER,5.171,0.726
293,DRUG METABOLISM REVIEWS,DRUG METAB REV,5.153,0.55
294,ECOLOGY LETTERS,ECOL LETT,5.151,0.95
295,PROGRESS IN BIOPHYSICS & MOLECULAR BIOLOGY,PROG BIOPHYS MOL BIO,5.148,1.447
296,CURRENT OPINION IN COLLOID & INTERFACE SCIENCE,CURR OPIN COLLOID IN,5.146,0.119
297,JOURNAL OF CLINICAL PSYCHOPHARMACOLOGY,J CLIN PSYCHOPHARM,5.145,0.824
298,ONCOLOGIST,ONCOLOGIST,5.134,0.643
299,AMERICAN JOURNAL OF GASTROENTEROLOGY,AM J GASTROENTEROL,5.116,0.917
300,CARCINOGENESIS,CARCINOGENESIS,5.108,0.935
301,CRITICAL CARE MEDICINE,CRIT CARE MED,5.077,1.863
302,AMERICAN JOURNAL OF EPIDEMIOLOGY,AM J EPIDEMIOL,5.068,1.099
303,NEUROLOGY,NEUROLOGY,5.065,1.115
304,GENETIC EPIDEMIOLOGY,GENET EPIDEMIOL,5.064,0.945
305,MEDICINE,MEDICINE,5.057,0.333
306,JOURNAL OF CLINICAL PSYCHIATRY,J CLIN PSYCHIAT,5.038,0.751
306,JOURNAL OF CLINICAL PSYCHIATRY,J CLIN PSYCHIAT,5.038,0.751
308,JOURNAL OF PINEAL RESEARCH,J PINEAL RES,5.025,0.649
309,DNA REPAIR,DNA REPAIR,5.016,0.695
310,ADVANCES IN IMMUNOLOGY,ADV IMMUNOL,5,0.783
310,BMC STRUCTURAL BIOLOGY,BMC STRUCT BIOL,5,0.333
310,CRITICAL REVIEWS IN TOXICOLOGY,CRIT REV TOXICOL,5,0.533
313,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,PHILOS T ROY SOC B,4.997,1.742
314,MIS QUARTERLY,MIS QUART,4.978,0.643
314,MIS QUARTERLY,MIS QUART,4.978,0.643
316,FISH AND FISHERIES,FISH FISH,4.974,0.438
317,FREE RADICAL BIOLOGY AND MEDICINE,FREE RADICAL BIO MED,4.971,0.696
318,PSYCHOTHERAPY AND PSYCHOSOMATICS,PSYCHOTHER PSYCHOSOM,4.966,0.511
318,PSYCHOTHERAPY AND PSYCHOSOMATICS,PSYCHOTHER PSYCHOSOM,4.966,0.511
320,BMC BIOINFORMATICS,BMC BIOINFORMATICS,4.958,0.527
321,BRITISH JOURNAL OF PSYCHIATRY,BRIT J PSYCHIAT,4.956,0.897
321,BRITISH JOURNAL OF PSYCHIATRY,BRIT J PSYCHIAT,4.956,0.897
323,JOURNAL OF INFECTIOUS DISEASES,J INFECT DIS,4.953,1.547
324,SLEEP,SLEEP,4.95,1.055
325,CURRENT MOLECULAR MEDICINE,CURR MOL MED,4.941,0.432
326,CELL CALCIUM,CELL CALCIUM,4.939,0.681
327,JOURNAL OF HEPATOLOGY,J HEPATOL,4.931,1.192
328,KIDNEY INTERNATIONAL,KIDNEY INT,4.927,0.714
329,JOURNAL OF MEDICINAL CHEMISTRY,J MED CHEM,4.926,0.937
330,CHEMISTRY-A EUROPEAN JOURNAL,CHEM-EUR J,4.907,1.111
331,ENDOCRINE-RELATED CANCER,ENDOCR-RELAT CANCER,4.905,0.312
332,CURRENT MEDICINAL CHEMISTRY,CURR MED CHEM,4.904,0.542
333,ARCHIVES OF NEUROLOGY,ARCH NEUROL-CHICAGO,4.9,1.073
334,EUROPEAN JOURNAL OF IMMUNOLOGY,EUR J IMMUNOL,4.876,1
